Time,Temperature,Dew Point,Humidity,Wind,Speed,Gust,Pressure,Precip. Rate.,Precip. Accum.,UV,Solar,Date
11:19 AM,88.7 °F,--,49 °%,North,1.3 °mph,3.1 °mph,29.79 °in,--,--,,w/m²,2021-07-01
11:24 AM,87.9 °F,--,49 °%,North,1.5 °mph,3.2 °mph,29.79 °in,--,--,,w/m²,2021-07-01
11:29 AM,87.3 °F,--,50 °%,North,0.8 °mph,3.7 °mph,29.79 °in,--,--,,w/m²,2021-07-01
11:34 AM,87.1 °F,--,51 °%,North,1.5 °mph,3.7 °mph,29.79 °in,--,--,,w/m²,2021-07-01
11:39 AM,87.3 °F,--,51 °%,North,0.9 °mph,3.7 °mph,29.79 °in,--,--,,w/m²,2021-07-01
11:44 AM,87.2 °F,--,50 °%,North,1.4 °mph,3.7 °mph,29.79 °in,--,--,,w/m²,2021-07-01
11:49 AM,86.3 °F,--,51 °%,North,1.5 °mph,3.7 °mph,29.79 °in,--,--,,w/m²,2021-07-01
11:54 AM,86.2 °F,--,52 °%,North,0.9 °mph,3.7 °mph,29.79 °in,--,--,,w/m²,2021-07-01
11:59 AM,86.2 °F,--,52 °%,North,1.5 °mph,3.7 °mph,29.79 °in,--,--,,w/m²,2021-07-01
12:04 PM,85.6 °F,--,53 °%,North,1.7 °mph,3.7 °mph,29.79 °in,--,--,,w/m²,2021-07-01
12:09 PM,85.4 °F,--,54 °%,North,1.5 °mph,3.7 °mph,29.79 °in,--,--,,w/m²,2021-07-01
12:14 PM,85.2 °F,--,55 °%,North,1.3 °mph,3.7 °mph,29.79 °in,--,--,,w/m²,2021-07-01
12:19 PM,84.7 °F,--,57 °%,North,1.5 °mph,3.7 °mph,29.79 °in,--,--,,w/m²,2021-07-01
12:24 PM,84.7 °F,--,57 °%,North,1.3 °mph,3.7 °mph,29.79 °in,--,--,,w/m²,2021-07-01
12:29 PM,84.1 °F,--,57 °%,North,2.6 °mph,3.7 °mph,29.79 °in,--,--,,w/m²,2021-07-01
12:34 PM,83.7 °F,--,58 °%,North,1.5 °mph,3.7 °mph,29.79 °in,--,--,,w/m²,2021-07-01
12:39 PM,83.8 °F,--,59 °%,North,0.7 °mph,3.7 °mph,29.79 °in,--,--,,w/m²,2021-07-01
12:44 PM,83.2 °F,--,61 °%,North,2.4 °mph,4.2 °mph,29.79 °in,--,--,,w/m²,2021-07-01
12:49 PM,82.2 °F,--,63 °%,North,1.1 °mph,4.4 °mph,29.79 °in,--,--,,w/m²,2021-07-01
12:54 PM,80.7 °F,--,65 °%,North,1.5 °mph,4.4 °mph,29.80 °in,--,--,,w/m²,2021-07-01
12:59 PM,79.0 °F,--,68 °%,North,1.7 °mph,5.0 °mph,29.80 °in,--,--,,w/m²,2021-07-01
1:04 PM,78.0 °F,--,69 °%,North,1.5 °mph,5.0 °mph,29.81 °in,--,--,,w/m²,2021-07-01
1:09 PM,77.2 °F,--,72 °%,North,0.9 °mph,5.0 °mph,29.81 °in,--,--,,w/m²,2021-07-01
1:14 PM,76.6 °F,--,74 °%,North,0.7 °mph,5.0 °mph,29.81 °in,--,--,,w/m²,2021-07-01
1:19 PM,76.5 °F,--,76 °%,North,0.5 °mph,5.0 °mph,29.80 °in,--,--,,w/m²,2021-07-01
1:24 PM,76.7 °F,--,76 °%,North,0.5 °mph,5.0 °mph,29.80 °in,--,--,,w/m²,2021-07-01
1:29 PM,77.0 °F,--,75 °%,North,0.2 °mph,4.0 °mph,29.80 °in,--,--,,w/m²,2021-07-01
1:34 PM,77.4 °F,--,74 °%,North,0.2 °mph,3.2 °mph,29.79 °in,--,--,,w/m²,2021-07-01
1:39 PM,77.7 °F,--,72 °%,North,0.7 °mph,1.9 °mph,29.79 °in,--,--,,w/m²,2021-07-01
1:44 PM,77.6 °F,--,71 °%,North,0.6 °mph,1.2 °mph,29.78 °in,--,--,,w/m²,2021-07-01
1:49 PM,77.7 °F,--,71 °%,North,0.4 °mph,1.2 °mph,29.78 °in,--,--,,w/m²,2021-07-01
1:54 PM,77.9 °F,--,72 °%,North,0.6 °mph,1.6 °mph,29.79 °in,--,--,,w/m²,2021-07-01
1:59 PM,78.0 °F,--,72 °%,North,0.5 °mph,1.9 °mph,29.79 °in,--,--,,w/m²,2021-07-01
2:04 PM,78.2 °F,--,71 °%,North,0.8 °mph,1.9 °mph,29.79 °in,--,--,,w/m²,2021-07-01
2:09 PM,78.1 °F,--,71 °%,North,0.7 °mph,1.9 °mph,29.78 °in,--,--,,w/m²,2021-07-01
2:14 PM,78.2 °F,--,71 °%,North,0.7 °mph,2.3 °mph,29.78 °in,--,--,,w/m²,2021-07-01
2:19 PM,78.5 °F,--,71 °%,North,0.6 °mph,2.5 °mph,29.78 °in,--,--,,w/m²,2021-07-01
2:24 PM,79.0 °F,--,70 °%,North,0.8 °mph,2.5 °mph,29.78 °in,--,--,,w/m²,2021-07-01
2:29 PM,79.6 °F,--,69 °%,North,0.8 °mph,2.5 °mph,29.78 °in,--,--,,w/m²,2021-07-01
2:34 PM,78.6 °F,--,70 °%,North,2.3 °mph,3.3 °mph,29.77 °in,--,--,,w/m²,2021-07-01
2:39 PM,77.5 °F,--,71 °%,North,2.3 °mph,3.7 °mph,29.77 °in,--,--,,w/m²,2021-07-01
2:44 PM,77.3 °F,--,71 °%,North,2.1 °mph,3.7 °mph,29.76 °in,--,--,,w/m²,2021-07-01
2:49 PM,77.4 °F,--,71 °%,North,1.8 °mph,3.7 °mph,29.76 °in,--,--,,w/m²,2021-07-01
2:54 PM,77.6 °F,--,70 °%,North,3.2 °mph,4.0 °mph,29.76 °in,--,--,,w/m²,2021-07-01
2:59 PM,77.9 °F,--,69 °%,North,2.4 °mph,4.4 °mph,29.76 °in,--,--,,w/m²,2021-07-01
3:04 PM,78.4 °F,--,68 °%,North,2.1 °mph,4.4 °mph,29.76 °in,--,--,,w/m²,2021-07-01
3:09 PM,79.2 °F,--,67 °%,North,1.2 °mph,4.4 °mph,29.76 °in,--,--,,w/m²,2021-07-01
3:14 PM,79.3 °F,--,65 °%,North,2.5 °mph,4.4 °mph,29.76 °in,--,--,,w/m²,2021-07-01
3:19 PM,79.4 °F,--,66 °%,North,3.1 °mph,5.5 °mph,29.76 °in,--,--,,w/m²,2021-07-01
3:24 PM,79.4 °F,--,66 °%,North,2.4 °mph,5.6 °mph,29.76 °in,--,--,,w/m²,2021-07-01
3:29 PM,80.0 °F,--,65 °%,North,2.1 °mph,5.6 °mph,29.76 °in,--,--,,w/m²,2021-07-01
3:34 PM,80.0 °F,--,65 °%,North,2.3 °mph,5.6 °mph,29.75 °in,--,--,,w/m²,2021-07-01
3:39 PM,80.2 °F,--,64 °%,North,2.0 °mph,5.6 °mph,29.75 °in,--,--,,w/m²,2021-07-01
3:44 PM,80.0 °F,--,63 °%,North,5.1 °mph,6.8 °mph,29.75 °in,--,--,,w/m²,2021-07-01
3:49 PM,79.4 °F,--,63 °%,North,5.8 °mph,7.5 °mph,29.75 °in,--,--,,w/m²,2021-07-01
3:54 PM,79.5 °F,--,62 °%,North,5.8 °mph,7.5 °mph,29.75 °in,--,--,,w/m²,2021-07-01
3:59 PM,80.1 °F,--,61 °%,North,3.7 °mph,7.5 °mph,29.73 °in,--,--,,w/m²,2021-07-01
4:04 PM,80.9 °F,--,60 °%,North,1.9 °mph,7.5 °mph,29.73 °in,--,--,,w/m²,2021-07-01
4:09 PM,80.8 °F,--,61 °%,North,3.0 °mph,7.5 °mph,29.73 °in,--,--,,w/m²,2021-07-01
4:14 PM,80.3 °F,--,63 °%,North,6.1 °mph,8.4 °mph,29.73 °in,--,--,,w/m²,2021-07-01
4:19 PM,79.9 °F,--,64 °%,North,4.5 °mph,8.7 °mph,29.73 °in,--,--,,w/m²,2021-07-01
4:24 PM,80.0 °F,--,64 °%,North,4.1 °mph,8.7 °mph,29.73 °in,--,--,,w/m²,2021-07-01
4:29 PM,79.8 °F,--,66 °%,North,5.2 °mph,8.7 °mph,29.73 °in,--,--,,w/m²,2021-07-01
4:34 PM,79.7 °F,--,67 °%,North,2.8 °mph,8.7 °mph,29.73 °in,--,--,,w/m²,2021-07-01
4:39 PM,80.0 °F,--,67 °%,North,1.5 °mph,8.7 °mph,29.73 °in,--,--,,w/m²,2021-07-01
4:44 PM,79.7 °F,--,68 °%,North,3.6 °mph,8.0 °mph,29.73 °in,--,--,,w/m²,2021-07-01
4:49 PM,78.9 °F,--,69 °%,North,5.2 °mph,7.5 °mph,29.73 °in,--,--,,w/m²,2021-07-01
4:54 PM,78.8 °F,--,70 °%,North,4.0 °mph,7.5 °mph,29.73 °in,--,--,,w/m²,2021-07-01
4:59 PM,78.8 °F,--,70 °%,North,3.2 °mph,7.5 °mph,29.72 °in,--,--,,w/m²,2021-07-01
5:04 PM,78.2 °F,--,72 °%,North,3.7 °mph,7.5 °mph,29.72 °in,--,--,,w/m²,2021-07-01
5:09 PM,77.8 °F,--,73 °%,North,1.8 °mph,7.5 °mph,29.72 °in,--,--,,w/m²,2021-07-01
5:14 PM,78.6 °F,--,73 °%,North,0.5 °mph,7.5 °mph,29.72 °in,--,--,,w/m²,2021-07-01
5:19 PM,78.4 °F,--,73 °%,North,3.0 °mph,6.5 °mph,29.72 °in,--,--,,w/m²,2021-07-01
5:24 PM,77.0 °F,--,76 °%,North,4.3 °mph,6.1 °mph,29.72 °in,--,--,,w/m²,2021-07-01
5:29 PM,76.0 °F,--,79 °%,North,3.6 °mph,6.2 °mph,29.72 °in,--,--,,w/m²,2021-07-01
5:34 PM,75.5 °F,--,81 °%,North,2.2 °mph,6.2 °mph,29.71 °in,--,--,,w/m²,2021-07-01
5:39 PM,75.6 °F,--,82 °%,North,1.1 °mph,6.2 °mph,29.72 °in,--,--,,w/m²,2021-07-01
5:44 PM,75.4 °F,--,83 °%,North,2.4 °mph,6.2 °mph,29.72 °in,--,--,,w/m²,2021-07-01
5:49 PM,75.0 °F,--,84 °%,North,3.0 °mph,6.2 °mph,29.72 °in,--,--,,w/m²,2021-07-01
5:54 PM,75.2 °F,--,82 °%,North,2.2 °mph,6.0 °mph,29.72 °in,--,--,,w/m²,2021-07-01
5:59 PM,74.9 °F,--,84 °%,North,3.4 °mph,5.5 °mph,29.71 °in,--,--,,w/m²,2021-07-01
6:04 PM,74.3 °F,--,85 °%,North,2.9 °mph,5.6 °mph,29.71 °in,--,--,,w/m²,2021-07-01
6:09 PM,74.0 °F,--,86 °%,North,2.4 °mph,5.6 °mph,29.70 °in,--,--,,w/m²,2021-07-01
6:14 PM,74.0 °F,--,86 °%,North,2.2 °mph,5.6 °mph,29.71 °in,--,--,,w/m²,2021-07-01
