Time,Temperature,Dew Point,Humidity,Wind,Speed,Gust,Pressure,Precip. Rate.,Precip. Accum.,UV,Solar,Date
4:09 AM,76.9 °F,71.4 °F,83 °%,ENE,0.0 °mph,0.0 °mph,29.89 °in,0.00 °in,0.00 °in,0.0,0 w/m²,2021-07-01
4:14 AM,77.7 °F,71.8 °F,82 °%,ENE,0.0 °mph,0.0 °mph,29.89 °in,0.00 °in,0.00 °in,0.0,0 w/m²,2021-07-01
4:19 AM,77.4 °F,71.5 °F,82 °%,ENE,0.0 °mph,0.0 °mph,29.89 °in,0.00 °in,0.00 °in,0.0,0 w/m²,2021-07-01
4:24 AM,77.2 °F,71.5 °F,83 °%,ENE,0.0 °mph,0.1 °mph,29.89 °in,0.00 °in,0.00 °in,0.0,0 w/m²,2021-07-01
4:29 AM,77.2 °F,71.6 °F,83 °%,ENE,0.0 °mph,0.0 °mph,29.89 °in,0.00 °in,0.00 °in,0.0,0 w/m²,2021-07-01
4:34 AM,77.2 °F,71.6 °F,83 °%,ENE,0.0 °mph,0.0 °mph,29.89 °in,0.00 °in,0.00 °in,0.0,0 w/m²,2021-07-01
4:39 AM,77.1 °F,71.6 °F,83 °%,ENE,0.0 °mph,0.1 °mph,29.89 °in,0.00 °in,0.00 °in,0.0,0 w/m²,2021-07-01
4:44 AM,77.5 °F,71.8 °F,83 °%,ENE,0.0 °mph,0.0 °mph,29.89 °in,0.00 °in,0.00 °in,0.0,0 w/m²,2021-07-01
4:49 AM,77.4 °F,71.8 °F,83 °%,ESE,0.0 °mph,0.1 °mph,29.89 °in,0.00 °in,0.00 °in,0.0,0 w/m²,2021-07-01
4:54 AM,77.2 °F,71.3 °F,82 °%,ENE,0.0 °mph,0.0 °mph,29.89 °in,0.00 °in,0.00 °in,0.0,0 w/m²,2021-07-01
4:59 AM,77.6 °F,71.9 °F,83 °%,ENE,0.0 °mph,0.0 °mph,29.89 °in,0.00 °in,0.00 °in,0.0,0 w/m²,2021-07-01
5:04 AM,77.7 °F,71.5 °F,81 °%,ENE,0.0 °mph,0.0 °mph,29.89 °in,0.00 °in,0.00 °in,0.0,0 w/m²,2021-07-01
5:09 AM,77.4 °F,71.4 °F,82 °%,ENE,0.0 °mph,0.0 °mph,29.89 °in,0.00 °in,0.00 °in,0.0,0 w/m²,2021-07-01
5:14 AM,77.1 °F,71.2 °F,82 °%,ENE,0.0 °mph,0.1 °mph,29.89 °in,0.00 °in,0.00 °in,0.0,0 w/m²,2021-07-01
5:19 AM,76.9 °F,71.3 °F,83 °%,ENE,0.0 °mph,0.0 °mph,29.89 °in,0.00 °in,0.00 °in,0.0,0 w/m²,2021-07-01
5:24 AM,76.7 °F,71.2 °F,83 °%,ENE,0.0 °mph,0.0 °mph,29.89 °in,0.00 °in,0.00 °in,0.0,0 w/m²,2021-07-01
5:29 AM,76.8 °F,71.3 °F,83 °%,ENE,0.0 °mph,0.0 °mph,29.89 °in,0.00 °in,0.00 °in,0.0,0 w/m²,2021-07-01
5:34 AM,76.6 °F,71.1 °F,83 °%,ENE,0.0 °mph,0.0 °mph,29.89 °in,0.00 °in,0.00 °in,0.0,0.4 w/m²,2021-07-01
5:39 AM,76.6 °F,70.8 °F,82 °%,ENE,0.0 °mph,0.0 °mph,29.89 °in,0.00 °in,0.00 °in,0.0,1.2 w/m²,2021-07-01
5:44 AM,76.6 °F,70.6 °F,82 °%,ENE,0.0 °mph,0.0 °mph,29.89 °in,0.00 °in,0.00 °in,0.0,2.1 w/m²,2021-07-01
5:49 AM,76.7 °F,70.8 °F,82 °%,ENE,0.0 °mph,0.0 °mph,29.89 °in,0.00 °in,0.00 °in,0.0,4.8 w/m²,2021-07-01
5:54 AM,77.0 °F,70.7 °F,81 °%,ENE,0.0 °mph,0.1 °mph,29.89 °in,0.00 °in,0.00 °in,0.0,6 w/m²,2021-07-01
5:59 AM,76.9 °F,70.6 °F,81 °%,ENE,0.0 °mph,0.0 °mph,29.89 °in,0.00 °in,0.00 °in,0.0,7.3 w/m²,2021-07-01
6:04 AM,76.9 °F,70.6 °F,81 °%,East,0.0 °mph,0.1 °mph,29.89 °in,0.00 °in,0.00 °in,0.0,9.9 w/m²,2021-07-01
6:09 AM,76.8 °F,70.5 °F,81 °%,ENE,0.0 °mph,0.0 °mph,29.89 °in,0.00 °in,0.00 °in,0.0,13.3 w/m²,2021-07-01
6:14 AM,76.6 °F,70.4 °F,81 °%,East,0.1 °mph,0.1 °mph,29.89 °in,0.00 °in,0.00 °in,0.0,17.3 w/m²,2021-07-01
6:19 AM,76.6 °F,70.4 °F,81 °%,ENE,0.0 °mph,0.0 °mph,29.89 °in,0.00 °in,0.00 °in,0.0,17.3 w/m²,2021-07-01
6:24 AM,76.5 °F,70.2 °F,81 °%,ENE,0.0 °mph,0.0 °mph,29.89 °in,0.00 °in,0.00 °in,0.0,17.3 w/m²,2021-07-01
6:29 AM,76.6 °F,70.3 °F,81 °%,ENE,0.0 °mph,0.0 °mph,29.90 °in,0.00 °in,0.00 °in,0.0,19.9 w/m²,2021-07-01
6:34 AM,77.0 °F,70.4 °F,80 °%,ENE,0.0 °mph,0.0 °mph,29.90 °in,0.00 °in,0.00 °in,0.0,19.5 w/m²,2021-07-01
6:39 AM,76.8 °F,70.3 °F,80 °%,ENE,0.0 °mph,0.0 °mph,29.90 °in,0.00 °in,0.00 °in,0.0,19.1 w/m²,2021-07-01
6:44 AM,76.9 °F,70.3 °F,80 °%,ENE,0.0 °mph,0.0 °mph,29.90 °in,0.00 °in,0.00 °in,0.0,17.7 w/m²,2021-07-01
6:49 AM,77.1 °F,70.0 °F,79 °%,NE,0.1 °mph,0.3 °mph,29.89 °in,0.00 °in,0.00 °in,0.0,21.7 w/m²,2021-07-01
6:54 AM,77.4 °F,70.1 °F,78 °%,East,0.1 °mph,0.2 °mph,29.89 °in,0.00 °in,0.00 °in,0.0,24.2 w/m²,2021-07-01
6:59 AM,77.5 °F,70.5 °F,79 °%,ENE,0.0 °mph,0.0 °mph,29.89 °in,0.00 °in,0.00 °in,0.0,33.4 w/m²,2021-07-01
7:04 AM,77.4 °F,70.3 °F,79 °%,ENE,0.0 °mph,0.0 °mph,29.89 °in,0.00 °in,0.00 °in,0.0,34.3 w/m²,2021-07-01
7:09 AM,77.6 °F,70.3 °F,78 °%,ENE,0.0 °mph,0.0 °mph,29.89 °in,0.00 °in,0.00 °in,0.0,33.8 w/m²,2021-07-01
7:14 AM,77.8 °F,70.5 °F,78 °%,ENE,0.0 °mph,0.1 °mph,29.89 °in,0.00 °in,0.00 °in,0.0,32.1 w/m²,2021-07-01
7:19 AM,78.1 °F,70.2 °F,77 °%,ENE,0.1 °mph,0.2 °mph,29.89 °in,0.00 °in,0.00 °in,0.0,34.3 w/m²,2021-07-01
7:24 AM,77.9 °F,70.0 °F,77 °%,ENE,0.0 °mph,0.0 °mph,29.89 °in,0.00 °in,0.00 °in,0.0,38.2 w/m²,2021-07-01
7:29 AM,78.1 °F,70.2 °F,77 °%,ENE,0.0 °mph,0.0 °mph,29.89 °in,0.00 °in,0.00 °in,0.0,48.6 w/m²,2021-07-01
7:34 AM,78.2 °F,70.2 °F,76 °%,ENE,0.0 °mph,0.0 °mph,29.89 °in,0.00 °in,0.00 °in,0.0,49.8 w/m²,2021-07-01
7:39 AM,79.0 °F,69.9 °F,74 °%,NE,0.0 °mph,0.1 °mph,29.89 °in,0.00 °in,0.00 °in,0.0,49.4 w/m²,2021-07-01
7:44 AM,78.7 °F,69.8 °F,74 °%,ENE,0.1 °mph,0.3 °mph,29.89 °in,0.00 °in,0.00 °in,0.0,42.9 w/m²,2021-07-01
7:49 AM,78.6 °F,69.9 °F,75 °%,ENE,0.0 °mph,0.0 °mph,29.89 °in,0.00 °in,0.00 °in,0.0,43.8 w/m²,2021-07-01
7:54 AM,78.8 °F,70.3 °F,75 °%,NE,0.0 °mph,0.0 °mph,29.90 °in,0.00 °in,0.00 °in,0.0,43.3 w/m²,2021-07-01
7:59 AM,79.0 °F,70.6 °F,75 °%,ENE,0.0 °mph,0.0 °mph,29.89 °in,0.00 °in,0.00 °in,0.0,42.5 w/m²,2021-07-01
8:04 AM,79.8 °F,70.2 °F,72 °%,ENE,0.0 °mph,0.0 °mph,29.90 °in,0.00 °in,0.00 °in,0.0,45.9 w/m²,2021-07-01
8:09 AM,79.3 °F,69.8 °F,73 °%,ENE,0.0 °mph,0.0 °mph,29.89 °in,0.00 °in,0.00 °in,0.0,58.1 w/m²,2021-07-01
8:14 AM,79.3 °F,69.7 °F,72 °%,ENE,0.0 °mph,0.0 °mph,29.90 °in,0.00 °in,0.00 °in,0.0,65 w/m²,2021-07-01
8:19 AM,79.4 °F,69.9 °F,73 °%,ENE,0.0 °mph,0.0 °mph,29.89 °in,0.00 °in,0.00 °in,0.0,53.7 w/m²,2021-07-01
8:24 AM,79.7 °F,69.8 °F,72 °%,ENE,0.0 °mph,0.0 °mph,29.90 °in,0.00 °in,0.00 °in,0.0,38.5 w/m²,2021-07-01
8:29 AM,79.5 °F,69.8 °F,72 °%,NNE,0.0 °mph,0.0 °mph,29.89 °in,0.00 °in,0.00 °in,0.0,55.1 w/m²,2021-07-01
8:34 AM,79.2 °F,69.5 °F,72 °%,ENE,0.1 °mph,0.2 °mph,29.89 °in,0.00 °in,0.00 °in,0.0,54.2 w/m²,2021-07-01
8:39 AM,79.0 °F,69.4 °F,72 °%,East,0.1 °mph,0.1 °mph,29.89 °in,0.00 °in,0.00 °in,0.0,50.7 w/m²,2021-07-01
8:44 AM,78.9 °F,69.4 °F,73 °%,ENE,0.0 °mph,0.0 °mph,29.90 °in,0.00 °in,0.00 °in,0.0,35.1 w/m²,2021-07-01
8:49 AM,79.0 °F,69.6 °F,73 °%,ENE,0.0 °mph,0.0 °mph,29.90 °in,0.00 °in,0.00 °in,0.0,39 w/m²,2021-07-01
8:54 AM,79.3 °F,69.9 °F,73 °%,ENE,0.0 °mph,0.0 °mph,29.90 °in,0.00 °in,0.00 °in,0.0,52.8 w/m²,2021-07-01
8:59 AM,79.6 °F,69.7 °F,72 °%,ENE,0.0 °mph,0.0 °mph,29.90 °in,0.00 °in,0.00 °in,0.0,54.6 w/m²,2021-07-01
9:04 AM,80.0 °F,69.7 °F,71 °%,ENE,0.0 °mph,0.0 °mph,29.90 °in,0.00 °in,0.00 °in,0.0,48.9 w/m²,2021-07-01
9:09 AM,80.1 °F,69.3 °F,70 °%,ENE,0.2 °mph,0.3 °mph,29.91 °in,0.00 °in,0.00 °in,0.0,82.8 w/m²,2021-07-01
9:14 AM,80.2 °F,69.4 °F,70 °%,NNE,0.0 °mph,0.2 °mph,29.89 °in,0.00 °in,0.00 °in,0.0,89.3 w/m²,2021-07-01
9:19 AM,80.5 °F,69.2 °F,69 °%,ENE,0.1 °mph,0.3 °mph,29.90 °in,0.00 °in,0.00 °in,0.0,80.3 w/m²,2021-07-01
9:24 AM,80.9 °F,69.6 °F,69 °%,ESE,0.0 °mph,0.1 °mph,29.89 °in,0.00 °in,0.00 °in,0.0,67.2 w/m²,2021-07-01
9:29 AM,81.4 °F,69.3 °F,67 °%,ENE,0.0 °mph,0.0 °mph,29.89 °in,0.00 °in,0.00 °in,1.0,107.9 w/m²,2021-07-01
9:34 AM,82.1 °F,69.7 °F,66 °%,ENE,0.0 °mph,0.2 °mph,29.89 °in,0.00 °in,0.00 °in,1.0,117.9 w/m²,2021-07-01
9:39 AM,82.4 °F,69.4 °F,65 °%,East,0.0 °mph,0.1 °mph,29.89 °in,0.00 °in,0.00 °in,1.0,114 w/m²,2021-07-01
9:44 AM,82.4 °F,69.3 °F,65 °%,ENE,0.0 °mph,0.0 °mph,29.89 °in,0.00 °in,0.00 °in,1.0,121.8 w/m²,2021-07-01
9:49 AM,82.6 °F,69.1 °F,64 °%,East,0.1 °mph,0.3 °mph,29.89 °in,0.00 °in,0.00 °in,1.0,122.7 w/m²,2021-07-01
9:54 AM,82.8 °F,69.0 °F,63 °%,ENE,0.0 °mph,0.1 °mph,29.88 °in,0.00 °in,0.00 °in,1.0,123.6 w/m²,2021-07-01
9:59 AM,83.1 °F,69.1 °F,63 °%,ENE,0.0 °mph,0.1 °mph,29.88 °in,0.00 °in,0.00 °in,1.0,117.4 w/m²,2021-07-01
10:04 AM,83.5 °F,69.5 °F,63 °%,ENE,0.0 °mph,0.1 °mph,29.89 °in,0.00 °in,0.00 °in,1.0,110.6 w/m²,2021-07-01
10:09 AM,83.2 °F,69.1 °F,63 °%,ENE,0.0 °mph,0.0 °mph,29.89 °in,0.00 °in,0.00 °in,1.0,114.9 w/m²,2021-07-01
10:14 AM,83.0 °F,69.0 °F,63 °%,ENE,0.0 °mph,0.0 °mph,29.88 °in,0.00 °in,0.00 °in,1.0,113.7 w/m²,2021-07-01
10:19 AM,83.2 °F,68.4 °F,61 °%,ENE,0.1 °mph,0.3 °mph,29.89 °in,0.00 °in,0.00 °in,1.0,113.7 w/m²,2021-07-01
10:24 AM,83.4 °F,69.2 °F,62 °%,ENE,0.0 °mph,0.1 °mph,29.89 °in,0.00 °in,0.00 °in,1.0,112.3 w/m²,2021-07-01
10:29 AM,83.6 °F,69.3 °F,62 °%,ENE,0.1 °mph,0.1 °mph,29.89 °in,0.00 °in,0.00 °in,1.0,113.2 w/m²,2021-07-01
10:34 AM,83.8 °F,69.5 °F,62 °%,ENE,0.0 °mph,0.0 °mph,29.89 °in,0.00 °in,0.00 °in,1.0,130 w/m²,2021-07-01
10:39 AM,84.0 °F,69.6 °F,62 °%,ENE,0.0 °mph,0.0 °mph,29.89 °in,0.00 °in,0.00 °in,1.0,137.5 w/m²,2021-07-01
10:44 AM,84.3 °F,69.5 °F,61 °%,East,0.0 °mph,0.1 °mph,29.89 °in,0.00 °in,0.00 °in,1.0,121 w/m²,2021-07-01
10:49 AM,84.3 °F,68.9 °F,60 °%,ENE,0.1 °mph,0.1 °mph,29.89 °in,0.00 °in,0.00 °in,1.0,119.3 w/m²,2021-07-01
10:54 AM,84.4 °F,69.0 °F,60 °%,East,0.0 °mph,0.2 °mph,29.89 °in,0.00 °in,0.00 °in,1.0,128 w/m²,2021-07-01
10:59 AM,84.5 °F,69.3 °F,60 °%,NE,0.0 °mph,0.0 °mph,29.88 °in,0.00 °in,0.00 °in,1.0,153 w/m²,2021-07-01
11:04 AM,84.9 °F,69.8 °F,61 °%,ENE,0.2 °mph,0.7 °mph,29.89 °in,0.00 °in,0.00 °in,1.0,134.8 w/m²,2021-07-01
11:09 AM,85.4 °F,69.4 °F,59 °%,ENE,0.2 °mph,0.3 °mph,29.89 °in,0.00 °in,0.00 °in,1.0,142.6 w/m²,2021-07-01
11:14 AM,85.7 °F,69.8 °F,59 °%,ENE,0.0 °mph,0.0 °mph,29.89 °in,0.00 °in,0.00 °in,1.0,146.2 w/m²,2021-07-01
11:19 AM,85.9 °F,69.6 °F,58 °%,ENE,0.0 °mph,0.1 °mph,29.88 °in,0.00 °in,0.00 °in,1.0,147.9 w/m²,2021-07-01
11:24 AM,85.8 °F,69.6 °F,58 °%,ENE,0.1 °mph,0.6 °mph,29.88 °in,0.00 °in,0.00 °in,1.0,124.9 w/m²,2021-07-01
11:29 AM,85.7 °F,69.3 °F,58 °%,NNE,0.1 °mph,0.3 °mph,29.88 °in,0.00 °in,0.00 °in,1.0,115.7 w/m²,2021-07-01
11:34 AM,85.4 °F,69.4 °F,59 °%,ENE,0.0 °mph,0.1 °mph,29.88 °in,0.00 °in,0.00 °in,1.0,101.4 w/m²,2021-07-01
11:39 AM,85.1 °F,69.1 °F,59 °%,NE,0.1 °mph,0.4 °mph,29.88 °in,0.00 °in,0.00 °in,1.0,102.8 w/m²,2021-07-01
11:44 AM,85.1 °F,69.1 °F,59 °%,NE,0.0 °mph,0.0 °mph,29.88 °in,0.00 °in,0.00 °in,1.0,121.8 w/m²,2021-07-01
11:49 AM,85.3 °F,69.4 °F,59 °%,East,0.0 °mph,0.2 °mph,29.89 °in,0.00 °in,0.00 °in,0.0,85.9 w/m²,2021-07-01
11:54 AM,84.8 °F,69.8 °F,61 °%,ENE,0.1 °mph,0.2 °mph,29.88 °in,0.00 °in,0.00 °in,0.0,65 w/m²,2021-07-01
11:59 AM,84.5 °F,69.4 °F,60 °%,ENE,0.0 °mph,0.1 °mph,29.88 °in,0.00 °in,0.00 °in,0.0,52.5 w/m²,2021-07-01
12:04 PM,84.3 °F,69.8 °F,62 °%,NE,0.2 °mph,0.7 °mph,29.88 °in,0.00 °in,0.00 °in,0.0,56.3 w/m²,2021-07-01
12:09 PM,84.2 °F,69.9 °F,62 °%,ENE,0.2 °mph,0.6 °mph,29.88 °in,0.00 °in,0.00 °in,0.0,47.2 w/m²,2021-07-01
12:14 PM,84.1 °F,70.4 °F,64 °%,ENE,0.2 °mph,0.6 °mph,29.88 °in,0.00 °in,0.00 °in,0.0,74.1 w/m²,2021-07-01
12:19 PM,83.8 °F,70.7 °F,65 °%,ENE,0.3 °mph,0.6 °mph,29.88 °in,0.00 °in,0.00 °in,0.0,89.3 w/m²,2021-07-01
12:24 PM,83.7 °F,70.9 °F,65 °%,ENE,0.0 °mph,0.0 °mph,29.88 °in,0.00 °in,0.00 °in,1.0,100.6 w/m²,2021-07-01
12:29 PM,83.8 °F,70.4 °F,64 °%,ENE,0.1 °mph,0.3 °mph,29.88 °in,0.00 °in,0.00 °in,0.0,93.6 w/m²,2021-07-01
12:34 PM,83.8 °F,71.2 °F,66 °%,ENE,0.0 °mph,0.1 °mph,29.88 °in,0.00 °in,0.00 °in,0.0,66.3 w/m²,2021-07-01
12:39 PM,83.3 °F,71.3 °F,67 °%,ENE,0.3 °mph,0.8 °mph,29.89 °in,0.00 °in,0.00 °in,0.0,30.3 w/m²,2021-07-01
12:44 PM,82.0 °F,72.2 °F,72 °%,East,0.7 °mph,1.2 °mph,29.89 °in,0.00 °in,0.00 °in,0.0,25.1 w/m²,2021-07-01
12:49 PM,79.7 °F,71.2 °F,76 °%,NNE,0.1 °mph,0.3 °mph,29.89 °in,0.00 °in,0.00 °in,0.0,24.7 w/m²,2021-07-01
12:54 PM,78.5 °F,70.9 °F,78 °%,ENE,0.4 °mph,0.8 °mph,29.90 °in,0.01 °in,0.01 °in,0.0,9.5 w/m²,2021-07-01
12:59 PM,77.7 °F,70.8 °F,79 °%,East,0.3 °mph,0.4 °mph,29.90 °in,0.01 °in,0.01 °in,0.0,12.5 w/m²,2021-07-01
1:04 PM,77.2 °F,71.2 °F,82 °%,NNE,0.2 °mph,0.6 °mph,29.90 °in,0.06 °in,0.06 °in,0.0,17.7 w/m²,2021-07-01
1:09 PM,76.1 °F,71.3 °F,85 °%,ENE,0.1 °mph,0.2 °mph,29.90 °in,0.10 °in,0.10 °in,0.0,22 w/m²,2021-07-01
1:14 PM,75.1 °F,71.1 °F,87 °%,ENE,0.1 °mph,0.3 °mph,29.90 °in,0.21 °in,0.21 °in,0.0,58.1 w/m²,2021-07-01
1:19 PM,74.2 °F,70.5 °F,88 °%,NE,0.2 °mph,0.3 °mph,29.89 °in,0.22 °in,0.22 °in,0.0,79.3 w/m²,2021-07-01
1:24 PM,74.0 °F,70.6 °F,89 °%,ESE,0.0 °mph,0.1 °mph,29.89 °in,0.22 °in,0.22 °in,1.0,142.6 w/m²,2021-07-01
